"ITEMID","VISIBLENAME","DESC","VAL","SLOTID","WEAPONTYPE","AREA","CANSALE","CURRENTUPGRADENUM","DCSCSV","WAITTIME","SOUNDID","ATTACKCOUNT","SELECTTYPE","IFF","DEFAULTTARGETTEAM","SWITCHTEAM","SELFTARGET","TARGETING"
"A4441","魔射缶：絹笠","封入された魔法を起動する。/使うとなくなる。/効果範囲全体に少量ダメージ。まれに毒状態にする。","7500",,,"72","TRUE","0","POW,M_ATK","4500","SD1032","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4442","魔射缶：毒の雨","封入された魔法を起動する。/使うとなくなる。/１人にダメージ。まれに毒状態にする。","7500",,,"460","TRUE","0","POW,M_ATK","4500","SD1036","1","IN_AREA","FALSE","ENEMY","FALSE","TRUE","FALSE"
"A4443","魔射缶：バイオ・ウェポン","封入された魔法を起動する。/使うとなくなる。/１人を毒状態にする。","7500",,,"160","TRUE","0","POW,M_ATK","4500","SD1036","1","ONE","FALSE","ENEMY","TRUE","TRUE","TRUE"
"A4444","魔射缶：汚染","封入された魔法を起動する。/使うとなくなる。/素材「金」か「錬金物質」を持ち物に追加する。/フィールドでしか使えない。","7500",,,"72","TRUE","0","POW,M_ATK","4500","SD1036","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4445","魔射缶：錬金術","封入された魔法を起動する。/使うとなくなる。/１人を黄金化状態にする。まれに毒状態も追加する。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1036","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4446","魔射缶：蒸着","封入された魔法を起動する。/使うとなくなる。/１人を黄金化状態にする。また、防御力と魔法防御力を上昇する。","7500",,,"72","TRUE","0","POW,M_ATK","4500","SD1036","1","ONE","FALSE","ENEMY","TRUE","TRUE","TRUE"
"A4447","魔射缶：スーパーアーマー","封入された魔法を起動する。/使うとなくなる。/１人の毒状態を回復する。","7500",,,"72","TRUE","0","POW,M_ATK","4500","SD1036","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4448","魔射缶：ワクチン","封入された魔法を起動する。/使うとなくなる。/１人の正気度にダメージ。","7500",,,"72","TRUE","0","POW,M_ATK","4500","SD1036","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4449","魔射缶：ウス＝異本","封入された魔法を起動する。/使うとなくなる。/１人の正気度にダメージ。","7500",,,"72","TRUE","0","POW,M_ATK","4500","SD1032","1","ONE","FALSE","ENEMY","TRUE","TRUE","TRUE"
"A4450","魔射缶：禁断の知識","封入された魔法を起動する。/使うとなくなる。/１人の正気度にダメージ。/術者は発狂することがある。","7500",,,"72","TRUE","0","POW,M_ATK","4500","SD1032","1","ONE","FALSE","ENEMY","TRUE","TRUE","TRUE"
"A4451","魔射缶：冒涜的な呼声","封入された魔法を起動する。/使うとなくなる。/効果範囲全体の正気度にダメージ。/発狂させることがある。","7500",,,"180","TRUE","0","POW,M_ATK","4500","SD1032","1","IN_AREA","FALSE","ENEMY","FALSE","TRUE","FALSE"
"A4452","魔射缶：少女の涙","封入された魔法を起動する。/使うとなくなる。/効果範囲全体の正気度にダメージ。/発狂させることがある。","7500",,,"260","TRUE","0","POW,M_ATK","4500","SD1032","1","IN_AREA","FALSE","ENEMY","FALSE","TRUE","FALSE"
"A4453","魔射缶：魔力移転","封入された魔法を起動する。/使うとなくなる。/術者の魔力にダメージ。１人の魔力を回復する。","7500",,,"72","TRUE","0","POW,M_ATK","4500","SD1014","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4454","魔射缶：正気度移転","封入された魔法を起動する。/使うとなくなる。/術者の正気度にダメージ。１人の正気度を回復する。","7500",,,"72","TRUE","0","POW,M_ATK","4500","SD1014","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4455","魔射缶：体力移転","封入された魔法を起動する。/使うとなくなる。/術者の体力にダメージ。１人の体力を回復する。","7500",,,"72","TRUE","0","POW,M_ATK","4500","SD1014","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4456","魔射缶：復活","封入された魔法を起動する。/使うとなくなる。/１人の消滅や死亡を回復して蘇生するが、正気度が減る。/これにより発狂することがある。","7500",,,"160","TRUE","0","POW,M_ATK","4500","SD1014","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4457","魔射缶：誓って殺しはやってません！","封入された魔法を起動する。/使うとなくなる。/現状死者が１人もいなければ、術者の体力、魔力、正気度が回復する。","7500",,,"9999","TRUE","0","POW,M_ATK","4500","SD1014","1","ONE","FALSE","PARTY","FALSE","TRUE","FALSE"
"A4458","魔射缶：魔力による保持","封入された魔法を起動する。/使うとなくなる。/術者の魔力を消費して、正気度を回復する。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1014","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4459","魔射缶：正気度による保持","封入された魔法を起動する。/使うとなくなる。/術者の正気度を消費して、魔力を回復する。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1014","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4460","魔射缶：精神力による魔力増強","封入された魔法を起動する。/使うとなくなる。/術者の精神力を消費して、魔力を回復する。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1014","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4461","魔射缶：精神力による正気度増強","封入された魔法を起動する。/使うとなくなる。/術者の精神力を消費して、正気度を回復する。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1014","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4462","魔射缶：転嫁","封入された魔法を起動する。/使うとなくなる。/対象は攻撃力が１下がる代わりに防御力が１上がる。フィールドでしか使えない。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1032","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4463","魔射缶：研士","封入された魔法を起動する。/使うとなくなる。/術者の装備している武器の攻撃力が１上昇する。フィールドでしか使えない。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1032","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4464","魔射缶：転送","封入された魔法を起動する。/使うとなくなる。/全員をすぐに逃げられる位置に下げる。対象は正気度を少量失う。","7500",,,"9999","TRUE","0","POW,M_ATK","4500","SD1032","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4465","魔射缶：ワープ９","封入された魔法を起動する。/使うとなくなる。/１人の素早さと行動力を大きく上昇する。","7500",,,"150","TRUE","0","POW,M_ATK","4500","SD1032","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4466","魔射缶：軽空母バグ","封入された魔法を起動する。/使うとなくなる。/１人をもっとも近い敵のすぐそばに転送する。/対象は正気度を少量失う。","7500",,,"150","TRUE","0","POW,M_ATK","4500","SD1032","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4467","魔射缶：null","封入された魔法を起動する。/使うとなくなる。/この魔法を詠唱しても何も起こらない。/しかし魔術研究者は何もおこならない魔法を完成させるのに長い年月を要した。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1032","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4468","魔射缶：野獣の眼光","封入された魔法を起動する。/使うとなくなる。/術者は詠唱完了したターンの最後に追加で4回行動できるが、低確率で発狂する。魔力や正気度が足りれば、この4回でさらに詠唱することもできる。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1032","1","ONE","FALSE","PARTY","FALSE","TRUE","FALSE"
"A4469","魔射缶：簡易化","封入された魔法を起動する。/使うとなくなる。/術者が装備している武器の攻撃回数が１減る。/フィールドでしか使えない。すでに１のときは何も起こらない。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1032","1","ONE","FALSE","PARTY","FALSE","TRUE","FALSE"
"A4470","魔射缶：無限の富","封入された魔法を起動する。/使うとなくなる。/素材「金」を生成するが、術者の正気度が減る。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1036","1","ONE","FALSE","PARTY","FALSE","TRUE","FALSE"
"A4471","魔射缶：生贄の儀式","封入された魔法を起動する。/使うとなくなる。/１人にダメージ。術者は回復する。","7500",,,"150","TRUE","0","POW,M_ATK","4500","SD1032","1","ONE","FALSE","ENEMY","TRUE","TRUE","TRUE"
"A4472","魔射缶：爆熱","封入された魔法を起動する。/使うとなくなる。/効果範囲全体に炎属性ダメージ。炎上状態にすることがある。","7500",,,"600","TRUE","0","POW,M_ATK","4500","SD1027","1","IN_AREA","FALSE","ENEMY","FALSE","TRUE","FALSE"
"A4473","魔射缶：アイスピック","封入された魔法を起動する。/使うとなくなる。/近距離の対象に刺突属性ダメージ。","7500",,,"66","TRUE","0","POW,M_ATK","4500","SD1019","1","IN_AREA","FALSE","ENEMY","TRUE","TRUE","TRUE"
"A4474","魔射缶：魔力の剣","封入された魔法を起動する。/使うとなくなる。/近距離の対象に斬撃属性ダメージ。","7500",,,"66","TRUE","0","POW,M_ATK","4500","SD1019","1","IN_AREA","FALSE","ENEMY","TRUE","TRUE","TRUE"
"A4475","魔射缶：魔力のハンマー","封入された魔法を起動する。/使うとなくなる。/近距離の対象に衝撃属性ダメージ。","7500",,,"66","TRUE","0","POW,M_ATK","4500","SD1021","1","IN_AREA","FALSE","ENEMY","TRUE","TRUE","TRUE"
"A4476","魔射缶：ヘビーな蛇","封入された魔法を起動する。/使うとなくなる。/効果範囲全体の素早さを下げる。","7500",,,"240","TRUE","0","POW,M_ATK","4500","SD1032","1","IN_AREA","FALSE","ENEMY","FALSE","TRUE","FALSE"
"A4477","魔射缶：抹消","封入された魔法を起動する。/使うとなくなる。/１人を即死させる。神秘属性の耐性が参照される。","7500",,,"190","TRUE","0","POW,M_ATK","4500","SD1032","1","ONE","FALSE","ENEMY","TRUE","TRUE","TRUE"
"A4478","魔射缶：FWのソースコード","封入された魔法を起動する。/使うとなくなる。/効果範囲全体を混乱させる。まれに発狂する。","7500",,,"9999","TRUE","0","POW,M_ATK","4500","SD1032","1","IN_AREA","FALSE","ENEMY","FALSE","TRUE","FALSE"
"A4479","魔射缶：爆竹","封入された魔法を起動する。/使うとなくなる。/効果範囲全体を低確率で気絶させる。","7500",,,"190","TRUE","0","POW,M_ATK","4500","SD1028","1","IN_AREA","FALSE","ENEMY","FALSE","TRUE","FALSE"
"A4480","魔射缶：阿多丘思考回路","封入された魔法を起動する。/使うとなくなる。/１人に詠唱すると、減っている正気度の3倍攻撃力が上がる。","7500",,,"72","TRUE","0","POW,M_ATK","4500","SD1032","1","ONE","FALSE","ENEMY","TRUE","TRUE","TRUE"
"A4481","魔射缶：いいね！","封入された魔法を起動する。/使うとなくなる。/１人の正気度を少量回復する。","7500",,,"72","TRUE","0","POW,M_ATK","4500","SD1032","1","ONE","FALSE","ENEMY","TRUE","TRUE","TRUE"
"A4482","魔射缶：超絶・百連撃","封入された魔法を起動する。/使うとなくなる。/術者が装備している武器の攻撃回数を１00にするが、武器と基礎の攻撃力が１になる。/中確率で武器が消滅する。フィールドでしか使えない。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1032","1","ONE","FALSE","PARTY","FALSE","TRUE","FALSE"
"A4483","魔射缶：記憶操作","封入された魔法を起動する。/使うとなくなる。/１人の精神力と正気度にダメージ。","7500",,,"72","TRUE","0","POW,M_ATK","4500","SD1032","1","ONE","FALSE","ENEMY","TRUE","TRUE","TRUE"
"A4484","魔射缶：ガーニンの左手","封入された魔法を起動する。/使うとなくなる。/術者の装備している武器の攻撃力が１になるが、価値が１00倍になる。/フィールドでしか使えない。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1032","1","ONE","FALSE","PARTY","FALSE","TRUE","FALSE"
"A4485","魔射缶：ガーニンの右手","封入された魔法を起動する。/使うとなくなる。/術者の装備している武器の攻撃力が１00増えるが、術者は正気度が１になる。/フィールドでしか使えない。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1032","1","ONE","FALSE","PARTY","FALSE","TRUE","FALSE"
"A4486","魔射缶：エンチャント氷","封入された魔法を起動する。/使うとなくなる。/術者が装備している武器の攻撃属性を変化する。/元の攻撃属性は消える。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1036","1","ONE","FALSE","PARTY","FALSE","TRUE","FALSE"
"A4487","魔射缶：エンチャント炎","封入された魔法を起動する。/使うとなくなる。/術者が装備している武器の攻撃属性を変化する。/元の攻撃属性は消える。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1036","1","ONE","FALSE","PARTY","FALSE","TRUE","FALSE"
"A4488","魔射缶：エンチャント雷","封入された魔法を起動する。/使うとなくなる。/術者が装備している武器の攻撃属性を変化する。/元の攻撃属性は消える。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1036","1","ONE","FALSE","PARTY","FALSE","TRUE","FALSE"
"A4489","魔射缶：エンチャント空気","封入された魔法を起動する。/使うとなくなる。/術者が装備している武器の攻撃属性を変化する。/元の攻撃属性は消える。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1036","1","ONE","FALSE","PARTY","FALSE","TRUE","FALSE"
"A4490","魔射缶：エンチャント神秘","封入された魔法を起動する。/使うとなくなる。/術者が装備している武器の攻撃属性を変化する。/元の攻撃属性は消える。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1036","1","ONE","FALSE","PARTY","FALSE","TRUE","FALSE"
"A4491","魔射缶：エンチャント錬金","封入された魔法を起動する。/使うとなくなる。/術者が装備している武器の攻撃属性を変化する。/元の攻撃属性は消える。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1036","1","ONE","FALSE","PARTY","FALSE","TRUE","FALSE"
"A4492","びあ","最も普及している酒で、麦などから作られている。/おいしいが、毎日飲むとすごく太る。/精神力と体力を少量回復する。","300",,,,"TRUE","0",,"60","SD1013","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4493","ブルーティー","よく飲まれているお茶だ。なぜか青い。/体力と精神力を少量回復する。","150",,,,"TRUE","0",,"60","SD1013","1","ONE","FALSE","PARTY","TRUE","TRUE","TRUE"
"A4494","魔射缶：エンチャント光","封入された魔法を起動する。/使うとなくなる。/術者が装備している武器の攻撃属性を変化する。/元の攻撃属性は消える。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1036","1","ONE","FALSE","PARTY","FALSE","TRUE","FALSE"
"A4495","魔射缶：エンチャント闇","封入された魔法を起動する。/使うとなくなる。/術者が装備している武器の攻撃属性を変化する。/元の攻撃属性は消える。","7500",,,"0","TRUE","0","POW,M_ATK","4500","SD1036","1","ONE","FALSE","PARTY","FALSE","TRUE","FALSE"
